payment_id,user_id,transaction_type,amount,currency,amount_usd,payment_method,status,transaction_date,processing_time_hours,fee_usd,exchange_rate,payment_provider
PAY_5D2DA18C,USR_3C8F187E,Withdrawal,4194.11,USD,5756.25,Bank Transfer,Failed,2021-10-03 00:00:00,1.0,29.62,1.0715,Stripe
PAY_3F7D9613,USR_4B6F0FB0,Withdrawal,8631.11,AUD,2293.67,Bank Transfer,Completed,2020-03-02 00:00:00,25.2,30.97,0.9524,Crypto
PAY_906BA6A7,USR_6B84B7DC,Withdrawal,962.56,AUD,3512.64,Wire Transfer,Pending,2021-02-27 00:00:00,52.4,46.45,1.3716,Crypto
PAY_7C204BF1,USR_CA357A2D,Withdrawal,338.44,JPY,8373.96,Wire Transfer,Cancelled,2021-02-26 00:00:00,57.1,2.59,1.3063,Stripe
PAY_1A7BC25C,USR_9247F010,Deposit,5843.66,EUR,931.69,Neteller,Cancelled,2022-03-18 00:00:00,14.9,27.76,1.2484,Stripe
PAY_764155CA,USR_276CF238,Deposit,9879.85,USD,1989.18,Wire Transfer,Failed,2023-02-20 00:00:00,71.0,32.58,1.1567,PayPal
PAY_B589B224,USR_046F657C,Withdrawal,1888.76,USD,571.41,Bank Transfer,Cancelled,2020-12-03 00:00:00,67.2,43.91,1.4278,Bank
PAY_456D6B3E,USR_9B50E784,Deposit,9313.96,JPY,2615.81,Skrill,Cancelled,2024-07-27 00:00:00,33.0,19.69,0.9025,Crypto
PAY_7FD597AA,USR_327947A5,Deposit,373.31,EUR,4696.74,Credit Card,Cancelled,2024-09-10 00:00:00,2.1,47.8,0.963,Bank
PAY_58D60901,USR_A42DDBD4,Deposit,5597.0,USD,5511.95,Skrill,Failed,2024-08-22 00:00:00,67.0,42.09,1.4168,Bank
PAY_87645035,USR_81465BA0,Withdrawal,7110.37,CAD,2364.55,Wire Transfer,Completed,2021-06-20 00:00:00,69.8,7.97,0.9555,Stripe
PAY_34A82E04,USR_62831893,Deposit,5172.54,EUR,7283.37,Skrill,Completed,2023-01-11 00:00:00,60.4,30.2,0.8935,Crypto
PAY_40318F6B,USR_B17AA5B9,Withdrawal,1269.93,JPY,3623.86,Skrill,Completed,2021-09-23 00:00:00,52.5,27.32,1.068,Bank
PAY_E394029E,USR_1C9357E3,Withdrawal,8163.35,GBP,531.71,PayPal,Completed,2021-03-05 00:00:00,62.9,24.48,1.2252,PayPal
PAY_16894E98,USR_86F6E6E7,Withdrawal,7761.85,EUR,4311.87,Bank Transfer,Completed,2022-07-13 00:00:00,63.9,47.34,1.4713,Crypto
PAY_96771E0A,USR_EE2C2C5E,Deposit,6104.43,AUD,722.92,Skrill,Failed,2021-03-08 00:00:00,11.8,40.44,1.3951,PayPal
PAY_B84DBE6E,USR_0CF2C0A1,Withdrawal,7186.63,CAD,8757.2,Bank Transfer,Cancelled,2022-10-23 00:00:00,71.2,26.82,1.2712,PayPal
PAY_9810176C,USR_336055B6,Deposit,7002.08,GBP,4639.98,Skrill,Pending,2021-11-24 00:00:00,0.7,25.9,1.1958,Stripe
PAY_D0781019,USR_EDFE1854,Deposit,1855.75,USD,2212.35,Neteller,Failed,2021-02-14 00:00:00,13.1,10.16,0.9537,Stripe
PAY_3654B6AE,USR_4432D2A7,Withdrawal,4624.36,JPY,6316.18,PayPal,Pending,2024-02-20 00:00:00,48.4,49.78,0.8735,Crypto
PAY_53A20F15,USR_C2D92155,Withdrawal,8696.11,USD,2771.21,Wire Transfer,Completed,2024-03-20 00:00:00,24.2,2.58,1.1888,PayPal
PAY_8E0A4F30,USR_878F4B93,Withdrawal,7022.74,JPY,2757.04,Neteller,Cancelled,2020-02-14 00:00:00,31.4,21.62,1.497,PayPal
PAY_06997057,USR_A5C3E89A,Withdrawal,2822.1,USD,6207.02,Bank Transfer,Cancelled,2023-01-31 00:00:00,8.8,17.75,1.1641,PayPal
PAY_68FE735D,USR_1D1501D0,Deposit,2517.75,EUR,5263.52,Wire Transfer,Pending,2024-10-05 00:00:00,6.9,39.04,1.009,PayPal
PAY_B7C8200C,USR_86B21659,Withdrawal,3426.53,USD,4249.6,Skrill,Completed,2023-09-28 00:00:00,36.9,10.03,0.9456,PayPal
PAY_B47068EF,USR_16FDB446,Withdrawal,1569.8,AUD,1208.1,Skrill,Completed,2022-05-12 00:00:00,38.3,36.82,1.117,PayPal
PAY_3694B14F,USR_F54342E8,Deposit,5355.38,EUR,4351.29,Bank Transfer,Pending,2024-05-08 00:00:00,49.4,27.79,1.4738,PayPal
PAY_64A3FDB8,USR_F2066F03,Deposit,1851.03,EUR,2066.73,Skrill,Pending,2024-04-21 00:00:00,37.0,21.56,1.0412,PayPal
PAY_7E0695A3,USR_21B09FCF,Deposit,1402.06,USD,3952.28,Bank Transfer,Pending,2024-02-29 00:00:00,18.1,19.5,0.9286,PayPal
PAY_ADE8F930,USR_52445BC1,Deposit,2134.77,GBP,9833.76,Bank Transfer,Failed,2021-06-06 00:00:00,53.1,27.47,1.1718,Crypto
PAY_3825FCB0,USR_5D695D91,Deposit,3182.06,USD,2636.35,Bank Transfer,Failed,2022-10-29 00:00:00,14.4,21.3,1.4042,Stripe
PAY_10353606,USR_53247D84,Withdrawal,3188.3,USD,4972.19,Neteller,Pending,2021-12-29 00:00:00,3.2,14.81,1.3204,Stripe
PAY_D533D0FA,USR_CB2C5D3B,Withdrawal,8407.79,JPY,1880.85,Skrill,Failed,2020-01-14 00:00:00,24.7,15.69,1.286,PayPal
PAY_23157054,USR_34D3E301,Deposit,1905.22,USD,1525.73,PayPal,Cancelled,2023-02-02 00:00:00,12.0,34.68,1.035,Bank
PAY_C06F0630,USR_27A0AD38,Withdrawal,3422.63,JPY,4501.22,Bank Transfer,Pending,2023-07-22 00:00:00,71.0,18.19,1.4151,Crypto
PAY_772553FC,USR_72C16C80,Withdrawal,2964.05,JPY,4739.15,Neteller,Completed,2023-09-17 00:00:00,11.3,42.39,1.4832,Bank
PAY_ABC4D9A1,USR_286946DA,Withdrawal,9041.26,USD,8392.4,Wire Transfer,Completed,2021-05-02 00:00:00,52.4,0.73,1.1005,Bank
PAY_EDBBE5B7,USR_43F05EDC,Deposit,8501.54,AUD,9656.59,PayPal,Pending,2024-08-04 00:00:00,64.5,26.6,1.4161,PayPal
PAY_63CA50D5,USR_F76EA736,Withdrawal,4271.31,CAD,6932.81,Skrill,Pending,2023-01-20 00:00:00,23.1,40.38,0.8237,Bank
PAY_7C4C5A16,USR_2F1F9975,Withdrawal,2319.62,GBP,4619.14,Skrill,Completed,2024-05-19 00:00:00,66.8,7.15,1.3692,PayPal
PAY_9BCC03EB,USR_DD9CA49D,Withdrawal,7826.97,AUD,6804.17,Wire Transfer,Failed,2021-08-30 00:00:00,15.3,29.2,0.8184,Stripe
PAY_0285BAB3,USR_FA36C503,Withdrawal,5627.1,JPY,8439.89,Wire Transfer,Completed,2020-03-17 00:00:00,18.2,12.59,0.8535,PayPal
PAY_B152CD2E,USR_3835BF90,Deposit,7614.8,EUR,4209.48,Wire Transfer,Failed,2022-07-18 00:00:00,16.1,20.53,1.2095,Stripe
PAY_2E3C5428,USR_71FC2172,Deposit,7481.14,USD,2397.48,Bank Transfer,Pending,2023-03-15 00:00:00,41.0,10.14,1.333,Crypto
PAY_79013BC9,USR_A7131B15,Withdrawal,1082.78,AUD,8771.15,Credit Card,Failed,2022-10-17 00:00:00,37.7,18.69,1.4985,Stripe
PAY_B743E16D,USR_6C0210B0,Withdrawal,7108.89,EUR,8659.93,Neteller,Cancelled,2024-08-08 00:00:00,3.8,45.8,1.1416,Crypto
PAY_5CE5BE97,USR_EAE80FE7,Withdrawal,4397.29,EUR,5547.61,Credit Card,Pending,2020-09-12 00:00:00,23.5,12.67,1.4233,PayPal
PAY_06CCF395,USR_5CEA4DE0,Withdrawal,3788.01,CAD,3199.3,Wire Transfer,Cancelled,2024-09-25 00:00:00,63.9,33.89,0.8601,Stripe
PAY_BFFBAE88,USR_A055CD3A,Withdrawal,5836.87,AUD,7028.72,Bank Transfer,Completed,2023-06-29 00:00:00,55.8,19.02,1.1515,Bank
PAY_262F0F66,USR_929B2E4F,Withdrawal,5913.08,EUR,127.01,Neteller,Completed,2023-03-23 00:00:00,59.3,49.68,0.8926,Crypto
PAY_15718058,USR_8423742A,Deposit,6197.61,EUR,2061.63,Credit Card,Failed,2022-02-05 00:00:00,35.6,33.81,1.2462,Bank
PAY_7D2F60F6,USR_0DAC7FCB,Deposit,4933.02,EUR,321.38,Neteller,Pending,2022-01-27 00:00:00,30.1,14.54,0.9037,Stripe
PAY_0540C6DE,USR_BA6F78ED,Deposit,979.9,AUD,5113.84,PayPal,Cancelled,2020-10-16 00:00:00,44.9,28.34,0.8195,Crypto
PAY_82C2D85F,USR_2E5BD6B5,Deposit,9197.81,USD,6233.99,Skrill,Completed,2020-10-31 00:00:00,41.6,49.23,0.9574,PayPal
PAY_6E244C8C,USR_DB2B9D35,Deposit,4200.6,AUD,8639.77,Neteller,Failed,2024-10-31 00:00:00,69.8,2.45,1.4801,Stripe
PAY_954DBAD6,USR_58EBCCB3,Deposit,1137.2,GBP,9988.39,Skrill,Failed,2020-03-02 00:00:00,71.8,35.38,1.2402,Stripe
PAY_D9288944,USR_D879EA57,Withdrawal,3558.72,CAD,6836.22,Neteller,Failed,2022-03-21 00:00:00,21.6,8.28,1.1045,Stripe
PAY_704FB8E2,USR_1F66D3EF,Withdrawal,486.1,USD,4563.58,Skrill,Pending,2022-07-06 00:00:00,66.8,43.61,1.4895,Crypto
PAY_EC1B0C84,USR_786468FC,Deposit,1598.21,AUD,555.51,Wire Transfer,Cancelled,2024-02-09 00:00:00,39.9,3.72,1.0992,Crypto
PAY_09F79AB5,USR_5CD1612D,Withdrawal,2205.64,CAD,6432.45,Skrill,Completed,2021-09-22 00:00:00,37.1,38.03,1.3847,Bank
PAY_718DD146,USR_246737BA,Withdrawal,971.13,USD,6558.64,PayPal,Failed,2021-12-17 00:00:00,47.7,10.97,1.2904,PayPal
PAY_03A00BD7,USR_A55081DB,Deposit,132.45,JPY,5784.17,Skrill,Cancelled,2023-11-22 00:00:00,30.9,48.79,1.3638,Bank
PAY_D5293387,USR_20C4F0AC,Deposit,7321.23,GBP,7559.11,PayPal,Pending,2021-03-27 00:00:00,8.8,3.57,1.3275,Crypto
PAY_A88C9637,USR_EDCD505F,Deposit,8912.83,USD,4549.26,Bank Transfer,Failed,2021-03-27 00:00:00,62.5,2.61,1.4276,Crypto
PAY_7C693D74,USR_529AB889,Deposit,5107.89,EUR,1334.8,Neteller,Failed,2024-07-13 00:00:00,23.4,14.02,1.3322,Bank
PAY_8424F2C9,USR_5335069A,Withdrawal,4450.45,JPY,9223.08,Skrill,Cancelled,2024-05-07 00:00:00,69.5,19.03,0.99,Crypto
PAY_FE43CA20,USR_FD3F5766,Deposit,8298.03,GBP,7932.42,Wire Transfer,Completed,2020-03-31 00:00:00,51.1,18.3,1.0272,Crypto
PAY_70F610EA,USR_565A2203,Deposit,2468.98,USD,9684.83,Skrill,Pending,2023-05-16 00:00:00,29.6,9.79,0.9335,Crypto
PAY_1B7E7158,USR_EDF100D1,Withdrawal,7761.23,CAD,1087.1,PayPal,Completed,2022-05-01 00:00:00,58.7,48.34,1.0227,Crypto
PAY_48FFDAF9,USR_7F3B77B5,Deposit,1559.12,GBP,3767.71,Wire Transfer,Failed,2021-05-21 00:00:00,42.6,48.0,1.2564,Stripe
PAY_30E9C671,USR_6ECF8EF6,Deposit,244.44,GBP,4971.44,PayPal,Cancelled,2022-11-23 00:00:00,66.6,27.02,0.9744,Stripe
PAY_5BD27DFA,USR_C56AFA2B,Withdrawal,5069.51,EUR,5054.81,Bank Transfer,Pending,2021-08-12 00:00:00,66.1,49.17,1.1676,Crypto
PAY_9815AC19,USR_0CD7BCB3,Withdrawal,4069.9,USD,9557.59,Credit Card,Pending,2022-04-15 00:00:00,51.5,40.64,1.0181,Crypto
PAY_ECBE4BF4,USR_78702EF1,Deposit,8181.83,GBP,3535.13,Credit Card,Pending,2023-03-24 00:00:00,56.0,33.12,0.8468,Stripe
PAY_E583D242,USR_FD48B4AF,Withdrawal,5670.92,GBP,1330.26,Wire Transfer,Cancelled,2024-08-23 00:00:00,50.7,49.05,1.1839,Bank
PAY_77628473,USR_86641494,Withdrawal,3549.84,CAD,8171.12,Skrill,Completed,2023-03-02 00:00:00,48.0,25.8,1.0656,Stripe
PAY_CAE6ACC7,USR_2DB78647,Deposit,6563.88,GBP,1974.21,Wire Transfer,Pending,2023-06-29 00:00:00,6.7,26.33,1.4463,PayPal
PAY_B25E3765,USR_2E8CCEC9,Deposit,5151.58,JPY,9810.74,Wire Transfer,Pending,2023-03-06 00:00:00,58.7,45.33,0.9418,Bank
PAY_A84225E8,USR_E8A48AF7,Deposit,7300.57,USD,7372.19,Credit Card,Pending,2020-09-07 00:00:00,38.8,11.31,1.0606,Crypto
PAY_20F1E729,USR_F1EA6D67,Withdrawal,3668.72,EUR,8276.08,Bank Transfer,Cancelled,2023-11-24 00:00:00,38.7,10.75,1.4803,Crypto
PAY_90244A44,USR_A248CDCA,Deposit,3710.34,GBP,1351.69,Neteller,Completed,2023-08-30 00:00:00,19.9,43.25,1.1547,Stripe
PAY_CA0A95B4,USR_BD55CD98,Withdrawal,572.6,EUR,196.04,Neteller,Cancelled,2024-10-25 00:00:00,46.6,26.07,1.2967,PayPal
PAY_F5C114A2,USR_D32410EE,Deposit,3150.46,CAD,2323.28,Neteller,Completed,2022-11-26 00:00:00,3.6,31.93,0.9557,Bank
PAY_2C3090D3,USR_3E57F149,Deposit,6735.53,AUD,537.84,Neteller,Cancelled,2022-08-30 00:00:00,27.6,28.01,1.4121,Stripe
PAY_70C56BD2,USR_DF636E05,Withdrawal,932.17,USD,5129.9,Neteller,Completed,2020-11-28 00:00:00,23.0,40.18,0.8298,Crypto
PAY_D8074519,USR_B11521B5,Deposit,986.84,EUR,7708.33,Neteller,Cancelled,2020-02-05 00:00:00,6.8,40.89,1.0726,Crypto
PAY_DFC1ECA7,USR_C79AB350,Withdrawal,4953.68,EUR,405.79,Wire Transfer,Pending,2023-07-02 00:00:00,47.9,2.78,1.3908,Bank
PAY_48FF91AE,USR_9328D26B,Withdrawal,6100.25,USD,3359.4,Credit Card,Completed,2021-11-19 00:00:00,27.6,23.12,0.8406,Stripe
PAY_A700497A,USR_C345F8B8,Withdrawal,665.84,EUR,2737.39,Bank Transfer,Pending,2024-03-28 00:00:00,29.9,26.35,1.1088,PayPal
PAY_B731FBC2,USR_08DEFD92,Withdrawal,7875.44,AUD,5873.3,Neteller,Failed,2023-10-13 00:00:00,49.1,17.46,0.8731,PayPal
PAY_890B82A4,USR_26D54C87,Withdrawal,6846.99,CAD,7262.06,PayPal,Failed,2024-02-08 00:00:00,23.7,44.29,1.2773,Crypto
PAY_062E8D84,USR_82104D3F,Withdrawal,3064.99,EUR,6797.38,PayPal,Failed,2024-06-03 00:00:00,47.4,10.39,1.3023,Stripe
PAY_76F891B2,USR_8B72AC64,Withdrawal,8340.25,JPY,7775.25,Neteller,Completed,2022-02-27 00:00:00,56.8,21.93,1.0914,Bank
PAY_F0140693,USR_BD6B23A1,Withdrawal,6400.76,CAD,6540.62,PayPal,Completed,2022-08-03 00:00:00,15.9,31.03,1.0948,Stripe
PAY_298F3674,USR_A876C2A0,Withdrawal,5685.65,JPY,3165.27,Skrill,Failed,2022-05-28 00:00:00,2.3,35.08,1.4094,Stripe
PAY_D13023A3,USR_DD527817,Deposit,9939.64,EUR,3429.23,Skrill,Failed,2021-03-08 00:00:00,64.5,23.09,1.4397,Crypto
PAY_1EE51C12,USR_9E2F590B,Withdrawal,789.38,USD,3672.31,Wire Transfer,Pending,2020-12-04 00:00:00,7.3,36.26,1.4936,Stripe
PAY_56571235,USR_3FDBCE8C,Withdrawal,4654.6,CAD,5765.75,Wire Transfer,Completed,2023-12-30 00:00:00,37.3,18.23,1.1298,Stripe
PAY_51EBF181,USR_7D8DC23C,Deposit,1033.19,GBP,9723.54,PayPal,Completed,2021-03-30 00:00:00,55.3,8.92,1.1193,Bank
PAY_6BCBBD0A,USR_6E527F31,Withdrawal,4254.29,JPY,5979.65,Skrill,Pending,2021-12-12 00:00:00,21.6,12.59,0.8845,Crypto
PAY_A03E4BCF,USR_230887DD,Deposit,8612.4,CAD,288.51,Skrill,Cancelled,2024-03-22 00:00:00,17.6,16.82,0.8037,PayPal
PAY_B2D71909,USR_3A8FB5B7,Deposit,3350.19,AUD,2247.91,PayPal,Failed,2020-10-09 00:00:00,35.9,39.87,0.8019,Bank
PAY_948A9DC7,USR_D345ECF3,Withdrawal,293.35,JPY,1157.65,Credit Card,Pending,2021-12-02 00:00:00,54.7,3.74,1.4232,PayPal
PAY_32E17604,USR_9536B248,Withdrawal,7906.45,USD,9748.85,Credit Card,Pending,2020-06-09 00:00:00,61.4,30.28,0.9289,Stripe
PAY_3F6991B8,USR_A5D6CB72,Deposit,6146.88,JPY,8191.59,Skrill,Pending,2023-12-31 00:00:00,2.1,2.22,0.9849,Stripe
PAY_B34FB7FD,USR_14DD6535,Withdrawal,3196.38,JPY,1983.23,Credit Card,Cancelled,2023-11-17 00:00:00,6.6,45.7,1.2211,Stripe
PAY_60F9100C,USR_4FFB11F7,Deposit,6401.38,GBP,8776.93,Neteller,Cancelled,2020-12-19 00:00:00,32.6,24.65,0.9515,PayPal
PAY_348C109E,USR_4EB2EE80,Withdrawal,6565.12,JPY,2282.49,Skrill,Pending,2022-01-03 00:00:00,66.0,29.54,1.0913,Stripe
PAY_7C33B6C2,USR_4FCF2F83,Deposit,4753.11,USD,4518.71,Neteller,Failed,2024-06-16 00:00:00,60.7,20.7,1.3471,Stripe
PAY_CD065EB1,USR_E73A8971,Withdrawal,9024.15,EUR,5148.31,Credit Card,Cancelled,2021-08-08 00:00:00,48.1,11.47,1.0656,PayPal
PAY_6E4B6EFE,USR_034D5629,Withdrawal,5818.12,EUR,3935.24,Skrill,Completed,2021-04-22 00:00:00,11.1,30.25,0.8306,Stripe
PAY_2ABE1CAD,USR_4D9FF279,Withdrawal,2295.48,GBP,969.72,Wire Transfer,Failed,2023-06-24 00:00:00,36.7,26.43,1.4671,Bank
PAY_0F9036C8,USR_BB254AC9,Deposit,2444.32,GBP,6041.73,Neteller,Cancelled,2023-03-15 00:00:00,40.9,5.19,0.9684,PayPal
PAY_2A15BE4D,USR_3536D02D,Withdrawal,5849.38,GBP,7732.76,Skrill,Completed,2020-11-23 00:00:00,68.7,10.06,1.0393,PayPal
PAY_9DEE4C02,USR_224F49B7,Deposit,6337.59,AUD,5818.61,Neteller,Pending,2021-05-12 00:00:00,23.9,1.6,1.3868,PayPal
PAY_75B60096,USR_FA989E84,Deposit,428.38,CAD,3670.32,Bank Transfer,Pending,2024-05-22 00:00:00,72.0,36.55,0.9281,Crypto
PAY_02B957AA,USR_F0A47BF7,Withdrawal,4074.15,JPY,9011.31,Wire Transfer,Failed,2023-06-09 00:00:00,3.9,26.34,1.4845,Stripe
PAY_BA18F9F0,USR_989AB46F,Withdrawal,3059.6,JPY,9917.8,Credit Card,Completed,2023-01-11 00:00:00,52.8,19.23,1.1209,Bank
PAY_364B1D8C,USR_77B9D8E8,Withdrawal,704.2,GBP,9968.19,Neteller,Completed,2020-05-25 00:00:00,69.4,5.97,1.3259,Stripe
PAY_3DA7BFA8,USR_91E9B717,Withdrawal,5914.95,CAD,2119.15,Bank Transfer,Pending,2024-03-13 00:00:00,18.2,26.41,0.999,Stripe
PAY_82B87960,USR_46F8FB43,Withdrawal,6524.93,JPY,5445.6,Bank Transfer,Completed,2022-04-29 00:00:00,68.7,44.9,1.1695,Bank
PAY_282683FC,USR_CE99767D,Deposit,6412.75,USD,6850.98,Wire Transfer,Cancelled,2020-03-15 00:00:00,56.5,30.77,1.1424,PayPal
PAY_A6A03F0A,USR_06CA68D5,Withdrawal,1051.81,CAD,3478.51,Credit Card,Cancelled,2023-02-26 00:00:00,56.0,9.07,1.2714,Stripe
PAY_A72E9C64,USR_EF2283C9,Deposit,3461.82,GBP,5914.66,Neteller,Cancelled,2023-09-08 00:00:00,45.2,37.75,1.3996,Stripe
PAY_41F7344D,USR_6004CF8C,Withdrawal,5383.28,JPY,2269.46,Neteller,Completed,2020-09-24 00:00:00,7.6,2.41,0.874,Crypto
PAY_9D843528,USR_A0D42BDE,Deposit,9621.25,JPY,7264.48,PayPal,Completed,2020-12-22 00:00:00,71.7,13.57,0.9422,Crypto
PAY_332DD1EE,USR_B6956BD6,Deposit,6685.3,USD,6912.74,Neteller,Completed,2024-09-21 00:00:00,46.7,1.97,0.9253,Bank
PAY_0B39D32C,USR_D18DC90A,Deposit,7744.25,EUR,6364.29,Wire Transfer,Completed,2021-08-28 00:00:00,53.7,20.48,1.244,PayPal
PAY_4A1C3615,USR_39B7840E,Deposit,3548.29,USD,1916.38,Bank Transfer,Cancelled,2024-02-22 00:00:00,2.7,11.87,1.3583,Stripe
PAY_1C3A704D,USR_4C210ECC,Deposit,4992.32,AUD,9268.53,Credit Card,Pending,2020-12-24 00:00:00,48.7,21.47,1.2777,Stripe
PAY_39F97478,USR_8B96B85B,Withdrawal,333.52,AUD,64.93,Bank Transfer,Failed,2022-11-01 00:00:00,62.8,19.12,0.9841,Crypto
PAY_E0ECD12B,USR_5705E7FC,Deposit,8885.58,CAD,4369.15,Bank Transfer,Pending,2021-01-31 00:00:00,46.5,6.22,0.8842,Crypto
PAY_15E6DFF3,USR_DEDFAABB,Withdrawal,5937.56,AUD,7150.54,Wire Transfer,Pending,2020-08-02 00:00:00,67.4,35.4,1.4069,Stripe
PAY_A4D85B37,USR_AEBCE9C7,Withdrawal,3350.22,USD,5990.22,Bank Transfer,Failed,2022-04-08 00:00:00,38.1,22.85,1.0994,PayPal
PAY_820F068A,USR_5CE29871,Deposit,9196.81,AUD,9809.36,Wire Transfer,Pending,2022-12-26 00:00:00,5.6,4.74,1.1923,Stripe
PAY_D5B335E4,USR_2A56CCB6,Deposit,9946.58,EUR,750.02,Bank Transfer,Cancelled,2023-01-14 00:00:00,35.8,43.28,0.9042,Crypto
PAY_D1CA2093,USR_D9AD133A,Deposit,1800.42,JPY,1043.89,Skrill,Completed,2020-02-24 00:00:00,45.6,43.7,0.968,PayPal
PAY_C79BD360,USR_BB364874,Deposit,9645.38,USD,7851.25,PayPal,Cancelled,2020-09-06 00:00:00,42.0,12.98,1.2876,PayPal
PAY_B63F5490,USR_87599674,Withdrawal,2207.2,GBP,4531.46,Skrill,Pending,2021-10-02 00:00:00,22.8,38.92,0.8192,PayPal
PAY_27A599D2,USR_3BCA68A0,Withdrawal,6378.88,USD,8681.22,Bank Transfer,Cancelled,2024-01-04 00:00:00,25.7,17.94,0.8228,PayPal
PAY_E69234F8,USR_F4E53CD5,Deposit,8620.63,JPY,3787.82,Skrill,Completed,2020-12-16 00:00:00,64.1,9.7,1.0171,Bank
PAY_C69B5509,USR_8A1BD319,Deposit,3263.71,GBP,9748.18,Skrill,Cancelled,2023-02-24 00:00:00,42.3,38.29,1.3527,Stripe
PAY_32A6D586,USR_5689384F,Deposit,6401.07,GBP,1376.06,Skrill,Failed,2021-01-19 00:00:00,15.7,46.28,1.0491,Bank
PAY_07CB055E,USR_4EF67B10,Deposit,7644.32,CAD,1373.27,Skrill,Completed,2022-08-05 00:00:00,49.9,44.21,1.257,Crypto
PAY_DD1AEEF7,USR_284CEC28,Deposit,4593.16,GBP,8220.85,Skrill,Failed,2020-10-17 00:00:00,26.7,3.77,1.0953,Crypto
PAY_A44EB127,USR_CF490814,Withdrawal,6240.82,AUD,2811.61,Neteller,Failed,2021-05-28 00:00:00,39.6,46.85,1.1024,Stripe
PAY_743464FF,USR_C3C96471,Deposit,2775.26,USD,6997.86,Bank Transfer,Completed,2024-02-19 00:00:00,56.9,6.29,1.419,Bank
PAY_B2EC5AC9,USR_667C83AE,Deposit,604.04,CAD,9850.4,Credit Card,Pending,2021-02-17 00:00:00,40.6,27.11,1.1519,Crypto
PAY_C0909E66,USR_C4A7D4A8,Deposit,9224.4,GBP,7865.04,PayPal,Pending,2022-08-08 00:00:00,43.7,37.62,0.8672,Bank
PAY_EEC35E8C,USR_728A5E16,Deposit,6315.03,EUR,7595.72,Credit Card,Cancelled,2021-12-02 00:00:00,21.2,43.79,0.9259,PayPal
PAY_930FBF40,USR_AEB83E49,Withdrawal,4086.25,GBP,8522.66,PayPal,Failed,2021-01-24 00:00:00,41.4,8.32,1.4303,PayPal
PAY_B6F42010,USR_2B8F1911,Deposit,2567.76,JPY,5100.53,Wire Transfer,Cancelled,2021-11-28 00:00:00,41.2,12.16,1.2513,PayPal
PAY_605C4387,USR_9A4A17DC,Withdrawal,6460.51,JPY,1636.59,Wire Transfer,Failed,2022-02-05 00:00:00,53.9,18.51,0.886,Crypto
PAY_4500E29E,USR_1D1ED000,Withdrawal,7012.92,GBP,8416.24,Credit Card,Failed,2021-03-27 00:00:00,20.7,39.66,1.1045,Stripe
PAY_349706BF,USR_F38D023F,Deposit,1069.23,JPY,518.82,Skrill,Failed,2020-04-07 00:00:00,17.9,1.13,1.3174,PayPal
PAY_50F49145,USR_2C9B3937,Deposit,6638.35,AUD,3567.21,Skrill,Failed,2022-09-05 00:00:00,0.4,42.45,1.1632,Crypto
PAY_9E1697D5,USR_2387D52E,Deposit,8971.05,GBP,2542.8,Wire Transfer,Cancelled,2022-10-27 00:00:00,14.4,23.2,0.8311,Crypto
PAY_DDED8D03,USR_7E1F5F74,Deposit,5135.55,AUD,5177.93,Wire Transfer,Pending,2022-05-14 00:00:00,39.1,17.7,1.1838,PayPal
PAY_91D9BB62,USR_034B3598,Deposit,256.31,CAD,9280.52,Credit Card,Failed,2024-06-25 00:00:00,3.8,5.47,0.8416,Bank
PAY_B144F1B0,USR_2EB3FB6C,Deposit,5906.57,EUR,5982.53,Bank Transfer,Cancelled,2024-09-04 00:00:00,4.0,37.66,1.392,Bank
PAY_43E354F8,USR_8893D7ED,Withdrawal,8041.16,GBP,2249.23,Skrill,Completed,2020-12-26 00:00:00,16.3,12.89,1.2732,Crypto
PAY_1229D57C,USR_27AD159D,Deposit,5796.21,USD,7975.15,Neteller,Cancelled,2021-07-08 00:00:00,28.0,13.79,0.9515,Crypto
PAY_0407AF17,USR_D31ED31D,Deposit,875.33,CAD,8784.13,Credit Card,Cancelled,2023-08-03 00:00:00,63.5,21.27,0.8798,Stripe
PAY_6BA8ABB9,USR_78C3F76C,Deposit,5210.04,CAD,8221.59,Wire Transfer,Cancelled,2022-02-28 00:00:00,72.0,28.09,0.8845,PayPal
PAY_03404DB1,USR_14B8ABB3,Withdrawal,7303.55,USD,9985.43,PayPal,Cancelled,2021-02-24 00:00:00,26.0,2.25,1.14,PayPal
PAY_E9226C94,USR_87987869,Withdrawal,4305.39,JPY,6088.41,Bank Transfer,Completed,2024-01-08 00:00:00,51.3,5.76,1.4173,PayPal
PAY_65BF84EB,USR_174323AC,Withdrawal,3273.5,CAD,2155.6,Bank Transfer,Pending,2022-04-16 00:00:00,24.5,34.01,1.0692,Stripe
PAY_B1118218,USR_4A1F5771,Deposit,95.98,JPY,8876.34,Credit Card,Completed,2022-04-07 00:00:00,64.1,19.2,1.4461,PayPal
PAY_FB322DDD,USR_05115DAB,Withdrawal,1377.59,GBP,3472.01,Wire Transfer,Completed,2020-07-19 00:00:00,43.3,22.66,1.1068,Stripe
PAY_A94B7C43,USR_007C4A9C,Withdrawal,606.87,AUD,5228.41,PayPal,Failed,2020-09-30 00:00:00,60.8,27.36,1.245,Crypto
PAY_7CBD6817,USR_B7D7986E,Deposit,3435.91,GBP,3648.9,Credit Card,Pending,2022-10-09 00:00:00,2.3,11.88,1.3788,Bank
