copy_id,follower_user_id,trader_user_id,start_date,end_date,copy_percentage,max_copy_amount,total_copied_trades,total_pnl_usd,is_active,stop_loss_enabled,take_profit_enabled
CPY_CDA1CBEF,USR_597DA91B,USR_91DAA196,2022-06-16,,50,4002.68,105,-584.66,True,False,False
CPY_D3B2F620,USR_3A31ACD1,USR_8CE5D235,2022-12-05,,75,3331.08,72,-210.86,False,False,True
CPY_AEFBB6A2,USR_C0149698,USR_7B822556,2021-11-30,,10,3186.13,25,-130.13,True,True,False
CPY_80DBF115,USR_A63A46C6,USR_CFEFF11F,2022-01-14,,25,236.73,137,1519.09,False,True,True
CPY_133DC259,USR_13E1D499,USR_D637C7B3,2020-09-28,,20,4070.48,170,768.09,True,False,False
CPY_7395A0CF,USR_1D5FA5A6,USR_078E93C6,2020-04-02,,50,3243.26,179,1507.57,True,False,True
CPY_D7E1880E,USR_7F45A62F,USR_078E93C6,2022-07-30,,25,1942.12,10,-434.94,False,True,False
CPY_4CCC20E1,USR_CD56BF27,USR_A521D51A,2021-05-19,,25,2739.9,108,-311.24,False,False,True
CPY_76FB9033,USR_A09EB1DF,USR_F228EFB5,2021-05-15,,20,396.61,84,1721.12,False,False,True
CPY_72EBB7E0,USR_E51EB629,USR_A48D8CBF,2024-01-19,,100,2058.55,137,-453.89,False,True,True
CPY_F4851364,USR_A521D51A,USR_3B0BC610,2020-11-15,2021-07-18,10,3990.02,188,-643.26,False,True,False
CPY_CFD60E83,USR_F66AEC7E,USR_0DC3F50D,2020-05-02,,25,4977.03,44,-121.62,True,False,True
CPY_6F6237FC,USR_86DED515,USR_A410DA9C,2022-11-30,,20,2849.09,122,793.11,True,False,False
CPY_1F552D7C,USR_08A2154D,USR_A707C923,2023-03-09,,100,3633.66,15,1128.39,True,True,True
CPY_DB0A24A7,USR_14A03C79,USR_6155E8E5,2020-02-25,,20,1811.52,158,77.57,True,False,True
CPY_B03EB873,USR_4432D2A7,USR_5A2BD37B,2023-11-06,,75,4004.12,97,1344.59,True,False,True
CPY_9D9349C4,USR_67DA41B2,USR_5B574770,2021-08-05,,20,1679.72,73,-741.82,True,True,False
CPY_E52646E4,USR_ED314BC3,USR_E531BE55,2023-08-29,2023-10-22,50,2675.36,28,1723.63,True,True,True
CPY_AD709D15,USR_2725C4E1,USR_A762D4BC,2022-05-17,,10,2728.28,7,1047.7,False,True,False
CPY_73FAD786,USR_275CB219,USR_0EBFD1F4,2023-07-17,,75,3923.56,168,-190.17,False,True,False
CPY_D26F278D,USR_A54063DB,USR_6E7E290F,2022-06-02,,10,2408.73,42,1428.47,True,True,True
CPY_93DAF922,USR_198D75CC,USR_3A10071D,2020-03-24,2021-07-21,20,2811.8,199,1394.27,False,True,True
CPY_E76D7C83,USR_8EA110C4,USR_EAE046A0,2020-08-18,,20,1858.98,152,105.46,False,True,True
CPY_0015C282,USR_0D498804,USR_EA348D43,2023-06-29,,10,2249.94,52,-698.7,False,False,True
CPY_2B36C089,USR_8EEE024D,USR_BFB9C8A4,2022-04-01,,50,3271.55,64,1223.32,False,False,False
CPY_51BC4C70,USR_C9203B30,USR_0A87C4D1,2021-02-22,,75,3691.59,36,-724.32,True,False,False
CPY_CE254329,USR_145804AA,USR_9B82D5D0,2022-07-09,,100,3168.14,21,-452.73,False,True,False
CPY_168A1B8F,USR_B8652A26,USR_E94C50E4,2020-09-03,2021-12-16,50,2849.19,13,1559.27,False,False,True
CPY_93A2A5B7,USR_0CE6D80B,USR_A37796A4,2023-06-17,2024-09-12,25,1891.03,41,449.0,True,True,True
CPY_E473A576,USR_45803390,USR_43E9CFD8,2022-07-21,,75,2942.16,148,-885.02,True,True,True
CPY_60C2BA37,USR_8F586DCA,USR_87987869,2020-10-13,2022-04-19,100,2672.08,84,-886.54,True,True,True
CPY_E5DD7984,USR_448F91E1,USR_B75E4AF4,2023-12-16,,50,4207.23,50,-302.12,False,False,True
CPY_AC318FB9,USR_8591F0ED,USR_563AD8DE,2024-01-04,2025-04-10,50,531.62,144,1324.32,False,True,True
CPY_00AC9CBF,USR_062B28C4,USR_7FB41812,2020-09-08,,75,4263.48,169,1135.78,False,True,False
CPY_1A53C512,USR_80B31E9F,USR_42E0D03A,2020-04-22,,25,2747.15,26,1240.28,False,False,True
CPY_4BFCAD6C,USR_62094B0F,USR_6E209C98,2021-06-02,,100,4577.21,72,-24.44,True,False,False
CPY_FA387776,USR_800156D8,USR_3581D95E,2023-12-24,,50,2251.4,135,-280.92,True,False,False
CPY_2DB2CF66,USR_9FEB5580,USR_D14CB448,2020-09-04,,10,3760.19,87,1325.43,True,False,False
CPY_B0BB7718,USR_B7E2AF07,USR_E531BE55,2023-06-14,2024-09-04,75,688.8,71,1116.05,True,True,False
CPY_7690B243,USR_BA2A2CE2,USR_29A16FE9,2020-05-31,,25,2446.49,120,-554.7,True,False,True
CPY_815F0299,USR_DD8EED96,USR_826BA514,2020-03-05,,50,933.55,85,1032.08,True,False,False
CPY_20611E4E,USR_F3C941B9,USR_0BA080B9,2021-06-18,2022-07-08,25,4322.52,6,1261.92,False,True,True
CPY_DF1BD84A,USR_B4EC3513,USR_AFF2D45C,2020-04-22,,100,3918.7,97,196.83,False,False,False
CPY_82486C34,USR_C37B2E31,USR_03BE5EEB,2023-11-09,2024-01-26,25,2815.73,146,-900.01,True,True,False
CPY_93819C71,USR_15A901A3,USR_45F8CC8A,2022-08-13,,25,271.52,172,72.71,True,True,True
CPY_64617DD2,USR_BDF2EE0A,USR_F4BB6068,2020-06-03,,75,3856.93,138,-671.45,True,False,True
CPY_4092DE20,USR_04432348,USR_E3E9A6B8,2020-03-12,,100,4852.46,199,802.02,True,False,True
CPY_F4DE1ED5,USR_9EF460E5,USR_7CD536C1,2023-06-27,,10,3490.24,119,-544.92,False,True,False
CPY_CD936DA2,USR_435C8867,USR_CEB0F7F2,2024-01-31,2024-11-13,100,4189.43,77,995.91,False,True,False
CPY_A843A35C,USR_0BA080B9,USR_4018AAE0,2024-01-16,2025-05-02,10,3392.06,181,481.78,True,True,False
CPY_500212FF,USR_23CCC0B2,USR_C19ECDD9,2021-05-20,,10,1675.4,177,1297.01,True,True,False
CPY_4E2F5A5B,USR_844568A3,USR_DF7DD1C9,2023-08-22,,10,2178.73,67,-445.6,False,True,True
CPY_E9077EB0,USR_F588EF12,USR_AFF76945,2021-12-20,,20,2825.38,37,-79.64,False,True,False
CPY_7C7960BD,USR_25E58A4C,USR_554E2E95,2022-11-19,,75,4346.84,76,-839.18,False,True,True
CPY_3D074B9F,USR_0E3765EC,USR_E531BE55,2023-01-02,2023-06-05,100,301.08,85,-210.5,True,False,False
CPY_CF383DC5,USR_ECA025E1,USR_C64C206E,2022-05-17,2023-01-03,100,4986.63,59,768.12,True,False,False
CPY_19E511E8,USR_7C39A3A9,USR_0C1C20D6,2020-07-19,,100,2400.29,108,238.84,True,True,False
CPY_F9154AF3,USR_C6418045,USR_132741E7,2022-09-16,,100,478.25,160,1507.29,True,False,False
CPY_1AB42816,USR_61E81BDA,USR_16EE9FA8,2023-05-05,2024-06-15,50,3798.04,94,557.93,False,True,False
CPY_5C80F9D5,USR_3A0A858D,USR_D8C00506,2020-05-15,2021-10-15,100,861.65,16,-206.63,False,False,False
CPY_F31DD2CF,USR_201DFEC9,USR_78AFA051,2020-03-09,2021-02-10,75,4129.36,129,-214.17,False,False,True
CPY_C352F73E,USR_205D913B,USR_5CEEB838,2022-09-11,,25,369.78,88,637.34,True,True,False
CPY_C5CE0EEC,USR_B731D077,USR_53877ECE,2021-04-14,,25,1795.27,84,-516.91,True,False,True
CPY_2FEB71F7,USR_BBD58D38,USR_19C2A944,2023-06-26,,25,1459.24,35,-424.49,False,False,True
CPY_98E6B8E4,USR_B5092BA2,USR_CD57769B,2022-12-15,,20,3394.52,61,1343.66,False,True,True
CPY_B2503D58,USR_69683EEA,USR_B1C7C555,2020-04-19,,10,243.83,78,-75.98,False,False,False
CPY_1BC2C5B7,USR_1050DDC1,USR_5453E6B3,2021-08-26,2022-11-14,25,291.02,16,1060.84,False,True,False
CPY_D072BD7A,USR_F772A43C,USR_3386A09C,2020-11-09,2022-02-02,50,1307.69,54,231.42,False,False,True
CPY_13A9A6B0,USR_219F7E52,USR_F6630DDD,2022-06-28,,20,1684.64,18,-669.21,False,True,False
CPY_74D85F56,USR_C021DC91,USR_634E7362,2020-10-19,,75,753.34,34,-13.67,True,True,False
CPY_3184508E,USR_64655A52,USR_405050A7,2021-05-26,,25,1362.6,114,509.23,False,True,True
CPY_C16F1A31,USR_A6EC9435,USR_52CA4E6D,2020-07-06,,10,1900.94,176,887.12,False,False,False
CPY_BF7021BB,USR_B307FEE0,USR_AD8536E1,2020-03-08,,10,2329.15,62,634.29,False,False,False
CPY_F949B143,USR_62CA255C,USR_5FEBEBD8,2021-02-17,2022-02-28,10,1388.37,80,-140.56,False,False,False
CPY_F1D4C70D,USR_419CC157,USR_0C1C20D6,2021-11-14,,20,4442.9,138,-384.15,False,False,True
CPY_D3CAE0A0,USR_85692460,USR_5453E6B3,2020-03-21,,100,3284.16,187,-189.24,True,True,True
CPY_10ADD01A,USR_9E66E8DE,USR_A252D89F,2022-04-25,2022-08-11,75,3091.53,21,695.37,False,True,False
CPY_0ACFE892,USR_AB048317,USR_E9FB86D0,2021-06-25,2022-06-08,50,2617.27,154,-830.64,False,False,True
CPY_E63650C7,USR_8360DE66,USR_FDC1DEC2,2021-03-12,,10,1967.42,175,-103.5,True,False,False
CPY_8ED3BA65,USR_D266879D,USR_79DD8394,2020-05-24,2022-01-10,20,199.91,91,439.22,True,False,False
CPY_8C9B94F2,USR_177DBDA7,USR_10BEF865,2021-03-22,,10,2792.23,147,1151.55,False,False,True
CPY_4341E280,USR_F1D16E9B,USR_6155E8E5,2023-09-26,,50,1186.73,54,1358.55,False,False,True
CPY_A1CA14E0,USR_2D71B491,USR_A675ABB4,2020-05-27,,20,1062.3,133,544.17,True,False,True
CPY_C1AF9133,USR_47AFEEE5,USR_A3E86A4B,2021-02-12,,100,4156.46,84,979.88,False,False,True
CPY_69973741,USR_909064B5,USR_CD1E02B1,2023-12-09,,75,3986.53,138,1655.66,True,True,True
CPY_C6EC2648,USR_2411484B,USR_1049CEC5,2023-09-07,,20,446.1,42,137.39,True,False,False
CPY_55AE4DA1,USR_E7827084,USR_BDBE8A2D,2021-07-18,,20,376.88,89,-451.98,True,True,True
CPY_A11C058E,USR_FE3C759B,USR_61C91C05,2022-10-14,2023-12-16,75,1194.82,169,243.62,False,False,False
CPY_775327DB,USR_519FD574,USR_1B56FF6C,2022-01-14,2023-09-02,50,2648.51,134,1952.45,False,False,True
CPY_7CF88918,USR_C417C60A,USR_E2DBF3D0,2022-04-27,2022-08-13,25,2305.69,151,-155.88,False,True,False
CPY_C70EE48D,USR_E61F84A3,USR_E312A46A,2023-05-11,2023-12-08,20,4461.59,70,-648.34,False,True,True
CPY_03F7763C,USR_8890679F,USR_D4679364,2022-01-16,,50,3944.35,46,256.64,True,False,False
CPY_D66E4576,USR_B391A435,USR_4B4A99FA,2022-08-11,,50,4001.38,149,1410.77,True,False,False
CPY_F97191A9,USR_8B89C211,USR_A410DA9C,2023-05-26,2024-11-27,10,2713.65,67,836.6,False,False,False
CPY_0CC992D5,USR_5747EB91,USR_C1588435,2022-09-17,2023-01-05,25,4402.32,86,-587.91,False,False,False
CPY_F8F112B3,USR_5CBC1866,USR_6E91B31B,2022-01-15,,100,662.21,35,1880.43,False,True,True
CPY_2F2E2A3D,USR_9EBE73FC,USR_4B029FA6,2022-07-02,2023-07-30,75,2015.28,80,-637.07,False,False,True
CPY_8A9D417D,USR_FBAD4472,USR_F23139B9,2022-02-08,2022-07-21,75,2835.52,163,384.23,True,False,True
CPY_783B3516,USR_EA20B19F,USR_5C27332D,2023-06-27,2023-12-01,20,3032.44,38,-948.45,True,False,False
CPY_57863DD6,USR_CD3A74A4,USR_C0B877F1,2021-07-12,,100,1417.63,200,514.98,False,False,False
CPY_ABB236EB,USR_1ADD2D93,USR_C66D368C,2023-09-09,2023-10-31,10,4447.71,146,-412.86,True,True,False
CPY_FC1439B3,USR_4FE5C36C,USR_E8A48AF7,2021-12-21,2023-05-12,75,1839.81,75,-177.21,False,True,True
CPY_0D90E883,USR_09F7A8F3,USR_E26957CB,2021-03-08,,75,1728.96,170,531.32,True,False,False
CPY_0AF32587,USR_374ECD01,USR_84C2D38F,2021-03-17,,25,1779.67,164,-934.06,False,False,False
CPY_206AC1AC,USR_61C6F0B5,USR_D99CEDDA,2021-09-28,,25,1935.54,182,-27.57,False,False,True
CPY_764DEF1E,USR_A2F5F102,USR_EFDFAA86,2022-02-17,,10,4082.19,177,-461.52,False,True,False
CPY_3B2E40D4,USR_91EDC292,USR_B1C7C555,2021-11-02,2022-12-13,10,4073.95,54,1240.26,False,True,False
CPY_3A8F6D01,USR_514ACD34,USR_FD3F5766,2020-08-13,,50,2130.04,103,294.55,True,False,True
CPY_C80AA018,USR_E22C66CC,USR_B7EC142A,2021-02-25,,20,2581.78,156,-862.91,True,True,False
CPY_4FCFA7D4,USR_D5B2CC0D,USR_DF7022E1,2023-11-01,,50,2025.0,5,-192.07,False,False,True
CPY_1A3FB13C,USR_45DFAABA,USR_2FADFABE,2022-02-23,2023-05-14,50,2877.85,73,-147.91,False,True,True
CPY_979F234C,USR_EEC1C31A,USR_7A40D7CA,2021-03-10,,10,4710.0,53,-203.43,True,False,False
CPY_2EC0C60E,USR_0BA080B9,USR_50129D25,2023-06-09,,25,2973.52,81,1264.7,False,True,False
CPY_691057EA,USR_C5B8EE62,USR_8549059C,2021-08-27,,75,2970.09,22,636.18,True,True,False
CPY_3ED5FE20,USR_39AE8E74,USR_AC639A17,2020-11-20,,25,3126.01,120,280.37,False,False,True
CPY_4B45C158,USR_DECB36D8,USR_CD3B4F70,2023-05-16,,100,4915.21,105,-746.68,True,False,False
CPY_F9E7F6DC,USR_43EBA77A,USR_D4679364,2020-07-01,2021-03-06,20,3727.0,187,-457.22,False,False,True
CPY_6465EB3E,USR_27010EB0,USR_299FC851,2020-06-20,,50,4065.15,35,469.85,False,False,False
CPY_51A1EFC7,USR_43F5E1EF,USR_0485ED40,2020-02-12,2021-05-05,20,4123.72,59,827.34,True,True,True
CPY_45C2679D,USR_14DEEC2D,USR_F228EFB5,2021-08-02,,100,4927.46,45,900.1,False,True,True
CPY_D5363811,USR_764B5BBA,USR_F6D919E6,2023-07-15,,75,135.48,166,-941.22,True,False,False
CPY_EC7B04DB,USR_F3C941B9,USR_B11521B5,2022-11-21,,20,3025.8,151,-704.9,False,True,True
CPY_A8AFB5C8,USR_A3EDD5D4,USR_5C27332D,2023-10-15,,20,3030.08,107,504.06,True,True,False
CPY_DC61E6F6,USR_B647AD7B,USR_640C241B,2022-07-30,,50,388.44,197,-578.89,True,False,False
CPY_9B12AEAE,USR_F17EEACE,USR_3B55FE6D,2021-07-07,,20,2533.15,36,-314.14,True,False,False
CPY_C4605B29,USR_9503B4E4,USR_F35546DB,2023-11-25,,100,1500.78,200,-253.61,True,True,False
CPY_1ED3065A,USR_11F35A89,USR_71461BD7,2020-07-20,,10,456.99,133,924.73,False,False,True
CPY_FC7690F8,USR_8BFA1B2B,USR_AB1E2732,2022-10-12,2024-02-14,75,886.18,45,325.9,True,True,True
CPY_35E5D1AC,USR_5D2F1C08,USR_DC36B476,2021-05-03,,10,3267.95,61,300.14,True,True,False
CPY_86F8CABC,USR_9618F4A3,USR_9DFF0F86,2021-05-26,,50,2382.71,153,1457.59,False,False,False
CPY_7E19ADE0,USR_708CB494,USR_132741E7,2020-07-26,2022-03-10,100,4452.35,64,-805.38,True,False,True
CPY_CD8A7913,USR_91C12D05,USR_3A10071D,2020-03-21,,20,2776.99,88,-200.68,True,True,False
CPY_566347E5,USR_0E785EB8,USR_C9A00F10,2020-06-28,2021-06-19,10,4344.32,185,368.26,False,False,True
CPY_69CF60FF,USR_36906436,USR_F9CAB35C,2020-09-06,,75,3476.92,73,661.45,False,False,False
CPY_0A1FE54D,USR_A3A21ED4,USR_77B3FE5A,2021-04-11,,20,113.06,170,-78.4,True,False,True
CPY_45241EB9,USR_A34DFF79,USR_FAD9A0EF,2020-11-04,,20,2608.34,80,1888.3,True,False,True
CPY_2D39BA15,USR_DC7F8800,USR_0B38D860,2021-03-18,,100,3022.23,114,-480.88,True,True,False
CPY_29E79F4C,USR_791B2C22,USR_4DEDCFB4,2022-05-20,,100,1454.83,17,1523.57,True,True,False
CPY_062D7604,USR_65C40A00,USR_DC88CF0A,2020-05-29,,25,3324.46,121,-527.95,False,False,True
CPY_78B1FBE0,USR_ACB7CCED,USR_BE542B3D,2024-02-01,,10,3535.46,7,-610.3,True,True,True
CPY_68B9C1A7,USR_5D8237F5,USR_3A10071D,2021-12-22,2023-04-21,25,1071.44,51,1713.72,True,False,True
CPY_89B989CB,USR_27A9F958,USR_6997E89E,2021-02-27,,20,861.25,82,306.49,True,False,False
CPY_7145C548,USR_E8CDB272,USR_2D777794,2020-04-28,,100,3392.71,133,1179.5,False,True,False
CPY_DC96A6E9,USR_C6458905,USR_E9E4C297,2023-06-10,2023-11-21,20,3802.79,193,484.38,False,False,False
CPY_28D80D0D,USR_1BE17405,USR_BA6F78ED,2023-10-06,,10,945.09,73,1085.86,True,False,True
CPY_AB8AF6EA,USR_94374564,USR_F2F8D00B,2022-07-06,,25,1190.43,76,1569.9,True,False,True
CPY_BABE0A24,USR_FE2DAC04,USR_465F3349,2023-05-28,,10,4424.65,7,784.15,True,False,True
CPY_18B516B3,USR_8101E0E5,USR_F476C456,2020-08-29,,25,3002.64,70,1952.7,True,True,True
CPY_81D02C54,USR_2E99E61A,USR_49D57FFD,2020-06-28,2021-04-18,20,2388.73,5,660.29,True,False,True
CPY_B87A2DE4,USR_6F0CEAB5,USR_A410DA9C,2022-04-08,,20,3691.64,23,964.99,True,False,False
CPY_F33B5B50,USR_B8CA8FD6,USR_04432348,2021-01-02,,50,4862.83,121,412.6,False,False,False
CPY_4544BE86,USR_BEBD2DF9,USR_49D57FFD,2023-09-07,,20,1323.39,47,1057.2,False,True,True
CPY_569F9B12,USR_BEEAB40C,USR_84FC0B67,2022-09-17,2023-04-17,100,859.88,197,-552.21,False,False,True
CPY_71D20323,USR_10FD3122,USR_42E0D03A,2021-09-12,2023-04-07,100,2908.77,118,-428.62,False,True,True
CPY_D22E095F,USR_71C49587,USR_DD744F7E,2022-09-28,,10,1689.6,53,1428.3,False,False,True
CPY_5D9220A8,USR_2B2CD45F,USR_8BD95EBE,2023-05-17,,50,3075.47,67,762.28,False,False,True
CPY_867AC7FD,USR_A70E0387,USR_B2064AE0,2023-07-08,2024-04-15,100,4908.77,12,702.86,False,False,False
CPY_7CEF8B56,USR_F34CEBEF,USR_E8A48AF7,2020-10-28,,100,3497.95,199,-109.53,True,False,False
CPY_49145A14,USR_63FA8AE9,USR_38ED9B9E,2021-12-24,2022-11-30,25,3718.65,59,508.38,False,True,False
CPY_EE21CD8B,USR_48B2BE0E,USR_D9FA2400,2020-06-01,2020-07-30,10,1433.19,109,1256.89,False,True,False
CPY_D1ED5E5B,USR_C57FB67D,USR_BF812DE8,2021-05-23,,50,1105.33,36,299.63,True,True,True
CPY_75108111,USR_133EB761,USR_971E41EC,2020-10-22,,25,2594.88,45,494.75,False,True,True
CPY_BC9D5281,USR_FF2329B6,USR_DC88CF0A,2021-07-21,,50,4768.62,103,1865.65,True,True,True
CPY_CF02C74D,USR_3DC8424E,USR_24998744,2022-08-24,,20,1206.67,99,711.49,True,False,False
CPY_1E9308E3,USR_95433EE6,USR_679866B9,2021-10-01,,100,162.0,22,1134.69,True,False,False
CPY_8C3C6DA5,USR_CEEBE545,USR_AFF76945,2021-04-18,,20,746.19,177,990.86,False,False,True
CPY_D2EBF003,USR_76F26DE3,USR_CAB209DA,2022-12-01,,100,4108.91,172,-734.06,False,True,False
CPY_9ABC23CB,USR_88101234,USR_C00A73C1,2023-03-29,2023-12-24,100,3026.35,144,-835.99,False,False,False
CPY_4A11E182,USR_0C347559,USR_01B69D6A,2022-10-13,2024-03-30,75,3070.26,161,729.44,True,False,False
CPY_9CFD7B37,USR_3BA76BF9,USR_0EBFD1F4,2022-03-09,,100,3830.48,155,-820.44,True,True,True
CPY_BC4FE5EC,USR_7AE991D6,USR_EAE046A0,2023-04-02,,100,1652.17,144,682.69,True,False,True
CPY_0CB268BC,USR_1892FEA9,USR_242C354B,2020-09-29,2021-12-22,75,3058.84,107,1783.18,True,False,True
CPY_6A297FE8,USR_3F743279,USR_39B7840E,2021-09-21,,75,763.52,75,-545.31,False,False,False
CPY_435462F6,USR_284593CF,USR_8B3BDF7F,2022-04-02,2022-11-06,100,1250.26,134,270.63,True,True,True
CPY_05826870,USR_8F586DCA,USR_ECC3DBE0,2023-01-27,2023-04-08,25,4371.94,100,327.65,False,False,False
CPY_82834656,USR_0D01EAB8,USR_5FEBEBD8,2023-02-08,,20,656.63,26,-785.39,True,True,False
CPY_302F5CC6,USR_B472EE3A,USR_6E209C98,2021-08-22,2022-07-11,75,1282.89,83,-498.26,False,False,True
CPY_2E561DB6,USR_C747AC8B,USR_A72C986D,2022-05-01,2022-09-19,20,1608.69,164,-852.59,False,True,False
CPY_EA3452F3,USR_F38D023F,USR_5A2BFABA,2020-07-16,,75,3223.28,10,-172.22,True,True,True
CPY_6757025A,USR_880EA165,USR_DDE52586,2021-10-25,2022-02-04,75,2740.29,31,1418.0,True,True,False
CPY_BC64E0A0,USR_D371CD77,USR_7E6E291F,2023-01-09,,100,563.86,73,-342.94,False,False,False
CPY_5668B0C0,USR_61366721,USR_CA2E0A2A,2021-10-20,2023-02-16,10,3713.6,89,-90.01,True,False,True
CPY_51E65D5E,USR_72183D2B,USR_2B2B0D73,2022-10-17,,25,1266.17,160,-915.83,True,False,False
CPY_B63DF5FF,USR_0F37FC9D,USR_37946ECD,2022-03-28,,100,2376.48,77,-473.19,False,False,False
CPY_F25B30BA,USR_C936581C,USR_25E7AD0E,2022-12-21,2024-01-26,50,1567.39,106,1464.67,True,False,True
CPY_2D7CA36B,USR_C6AD4915,USR_0EBFD1F4,2022-02-05,,75,3732.3,91,454.85,True,True,False
CPY_794FB989,USR_EDEC26A6,USR_2411484B,2022-02-06,2023-06-09,50,1262.28,82,-199.91,True,True,False
CPY_DBBA87D7,USR_095FF30E,USR_7CC8D9AA,2021-04-21,,100,2881.56,82,-782.78,True,True,False
CPY_973781FE,USR_4D87825A,USR_05705BDC,2020-11-20,,75,2917.08,147,684.09,False,False,True
CPY_69290389,USR_1FBDAB0C,USR_7FB41812,2022-03-09,,10,4970.17,97,583.67,True,False,True
CPY_7BE9BB5B,USR_3786F0C4,USR_5BC5F6EA,2021-09-13,2022-09-27,10,931.63,35,-109.51,False,True,False
CPY_742648FF,USR_C1CD6218,USR_2B2B0D73,2020-09-08,,25,1575.87,158,1365.31,True,True,True
CPY_FC5CB687,USR_9D66058A,USR_7CC8D9AA,2020-06-03,2020-11-04,25,3980.24,137,-227.3,True,True,False
CPY_BAED67A0,USR_C2D7BE32,USR_FAD9A0EF,2021-06-14,2023-01-30,100,272.05,121,1316.02,False,False,False
CPY_9B5E99DC,USR_53E8E1E6,USR_CD637932,2021-10-26,,10,4005.46,183,845.34,True,False,False
CPY_C6D9A250,USR_A0A2FA48,USR_6CE41EE0,2021-09-23,,50,960.61,169,1910.45,True,False,False
CPY_0E3BDEC2,USR_F8D83A71,USR_1F76E0A8,2023-12-02,2024-05-31,100,2327.0,113,-89.8,True,True,False
CPY_9A1B2AF2,USR_624BC635,USR_42702797,2022-12-17,2023-12-25,20,4584.57,39,-315.12,True,False,False
CPY_F2BB2AA0,USR_B77E4F89,USR_BDBE8A2D,2023-07-21,,50,1958.05,90,1003.65,True,False,False
CPY_7BF612E9,USR_982D84DE,USR_4055A6EA,2020-10-03,,20,1939.82,57,1785.89,True,False,True
CPY_E5BBECB8,USR_CB4843A3,USR_211A4DE0,2022-10-09,,75,2389.64,173,-286.0,False,True,False
CPY_4298FCD7,USR_75955307,USR_0BA080B9,2022-11-11,,75,3222.89,153,-882.95,False,True,True
CPY_8EADDF67,USR_60923582,USR_2E9F941E,2022-06-14,,10,1653.7,149,526.2,True,False,True
CPY_78F02D7A,USR_55791E18,USR_5453E6B3,2023-07-04,,100,4503.77,58,1183.63,True,False,True
CPY_F2C32E61,USR_BC7A91E4,USR_B75E4AF4,2022-02-05,,50,2887.74,100,-781.52,True,False,False
CPY_5B633975,USR_B4090B31,USR_7FB41812,2020-11-30,,50,4845.79,45,1521.23,False,False,True
CPY_3B145567,USR_CA59E813,USR_516F738E,2022-06-25,2023-11-27,75,4087.91,156,1943.02,True,True,False
CPY_60C8F5A4,USR_2D5A4219,USR_32AF3B0B,2022-10-22,,25,2682.47,88,1688.64,False,True,False
CPY_5582C253,USR_A7613308,USR_439940DA,2020-10-10,2020-11-17,50,1841.15,145,-420.02,True,True,True
CPY_27F52905,USR_86F6E6E7,USR_97D4050B,2023-06-26,,75,3693.84,68,-670.97,False,False,True
CPY_6A3AA1D7,USR_550FE89E,USR_328691B5,2023-09-12,,100,4519.24,122,545.9,True,True,False
CPY_A7170660,USR_15618A22,USR_97F4892A,2024-01-17,2024-10-15,10,404.24,94,-998.71,False,True,False
CPY_D0765E72,USR_E176C9A8,USR_8C2FF930,2020-03-05,2021-10-25,25,3513.12,24,993.01,True,True,False
CPY_A5D012BB,USR_9492459B,USR_F6D919E6,2023-06-23,,25,1468.42,188,-978.06,True,False,False
CPY_DBECAEA9,USR_408EC573,USR_5453E6B3,2021-04-16,,75,2206.59,181,1185.91,True,False,True
CPY_EC5B2EF2,USR_90FD7150,USR_7D9B9625,2023-05-15,,100,685.74,73,-976.25,False,True,True
CPY_D3EB6554,USR_11B363E3,USR_61C91C05,2023-01-29,,10,4018.71,155,953.71,True,False,True
CPY_2913FC40,USR_BF31E964,USR_0E299B91,2020-05-06,,50,849.69,35,470.9,True,True,True
CPY_07B3C64C,USR_08B76151,USR_60E69613,2023-12-09,,50,2002.24,74,644.68,False,False,False
CPY_7783982C,USR_A5DF303A,USR_FBCE6A13,2023-06-29,,50,2510.34,82,1133.27,False,True,False
CPY_79382002,USR_07152118,USR_319CED27,2022-02-18,,10,4893.56,39,-653.93,True,False,True
CPY_13250BBD,USR_5BE49D9A,USR_5F68D698,2021-12-27,2022-08-19,100,4504.67,187,1388.06,False,True,False
CPY_F25921D2,USR_525F5904,USR_F228EFB5,2022-04-20,,75,3620.36,178,-120.19,False,True,False
CPY_5BE0E9F5,USR_A0530048,USR_8693F7E1,2021-04-22,,10,1407.83,172,1327.43,True,True,False
CPY_B0B8B252,USR_496E680A,USR_2A1A114A,2023-10-21,,75,148.45,139,572.17,False,False,False
CPY_1F6BC7D2,USR_F78FF80F,USR_2F710CF7,2021-01-26,2022-08-06,25,2107.45,63,445.1,False,False,True
CPY_AEF6185E,USR_C8539E23,USR_B108EEEF,2021-07-22,,75,3482.83,39,486.96,False,True,False
CPY_2DC5E2BC,USR_F3EDC227,USR_1C34D457,2021-10-07,2022-08-27,75,4200.01,140,-270.57,True,True,False
CPY_B39421C0,USR_EBAA94D3,USR_AF4A6DBC,2023-06-05,,75,674.53,165,1494.36,True,False,False
CPY_EABC3884,USR_472B45DA,USR_83F60C33,2022-10-23,2022-11-30,25,1225.6,125,-188.42,False,False,True
CPY_41788B67,USR_75A3BB43,USR_03BE5EEB,2022-12-07,,75,4263.75,9,-727.33,False,False,True
CPY_2FFA345A,USR_9CC58391,USR_D24FBE2E,2021-10-07,,25,2239.25,71,107.37,True,False,False
CPY_6A828FE7,USR_DF775349,USR_4018AAE0,2020-09-10,2022-04-17,20,4161.33,91,166.46,True,False,True
